year,month,vote_average,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,fiction,foreign,history,horror,movie,music,mystery,romance,science,thriller,tv,war,western
2004,9,5.929661016949153,0.0847457627118644,0.025423728813559324,0.025423728813559324,0.3305084745762712,0.09322033898305085,0.11864406779661017,0.6440677966101694,0.03389830508474576,0.00847457627118644,0.025423728813559324,0.13559322033898305,0.0423728813559322,0.07627118644067797,0.0,0.05084745762711865,0.1016949152542373,0.2033898305084746,0.025423728813559324,0.17796610169491525,0.0,0.025423728813559324,0.0
2004,10,5.809411764705882,0.15294117647058825,0.08235294117647059,0.058823529411764705,0.23529411764705882,0.07058823529411765,0.09411764705882353,0.6235294117647059,0.07058823529411765,0.08235294117647059,0.11764705882352941,0.03529411764705882,0.011764705882352941,0.2,0.03529411764705882,0.023529411764705882,0.12941176470588237,0.15294117647058825,0.11764705882352941,0.2,0.03529411764705882,0.0,0.0
2004,11,5.621621621621623,0.1891891891891892,0.0945945945945946,0.08108108108108109,0.2972972972972973,0.05405405405405406,0.12162162162162163,0.4864864864864865,0.0945945945945946,0.04054054054054054,0.08108108108108109,0.02702702702702703,0.02702702702702703,0.06756756756756757,0.02702702702702703,0.02702702702702703,0.04054054054054054,0.1891891891891892,0.08108108108108109,0.16216216216216217,0.02702702702702703,0.04054054054054054,0.0
2004,12,5.8999999999999995,0.14925373134328357,0.208955223880597,0.05970149253731343,0.34328358208955223,0.05970149253731343,0.11940298507462686,0.5074626865671642,0.07462686567164178,0.13432835820895522,0.07462686567164178,0.04477611940298507,0.014925373134328358,0.05970149253731343,0.04477611940298507,0.029850746268656716,0.014925373134328358,0.14925373134328357,0.07462686567164178,0.1791044776119403,0.04477611940298507,0.0,0.014925373134328358
2005,1,5.567630057803467,0.16184971098265896,0.05202312138728324,0.057803468208092484,0.2774566473988439,0.057803468208092484,0.17341040462427745,0.4682080924855491,0.09248554913294797,0.07514450867052024,0.06936416184971098,0.09248554913294797,0.023121387283236993,0.11560693641618497,0.017341040462427744,0.023121387283236993,0.057803468208092484,0.14450867052023122,0.06936416184971098,0.17341040462427745,0.017341040462427744,0.005780346820809248,0.005780346820809248
2005,2,5.758928571428572,0.10714285714285714,0.03571428571428571,0.017857142857142856,0.4107142857142857,0.08928571428571429,0.05357142857142857,0.6428571428571429,0.08928571428571429,0.05357142857142857,0.017857142857142856,0.05357142857142857,0.08928571428571429,0.08928571428571429,0.017857142857142856,0.017857142857142856,0.05357142857142857,0.16071428571428573,0.017857142857142856,0.125,0.017857142857142856,0.03571428571428571,0.0
2005,3,5.523749999999998,0.1375,0.025,0.0375,0.4125,0.125,0.1,0.4625,0.0625,0.0125,0.05,0.05,0.0,0.1625,0.0125,0.0125,0.0875,0.125,0.05,0.275,0.0125,0.0125,0.0
2005,4,5.243037974683545,0.1518987341772152,0.0759493670886076,0.02531645569620253,0.3291139240506329,0.13924050632911392,0.13924050632911392,0.46835443037974683,0.05063291139240506,0.05063291139240506,0.08860759493670886,0.10126582278481013,0.0,0.06329113924050633,0.012658227848101266,0.02531645569620253,0.0379746835443038,0.24050632911392406,0.08860759493670886,0.16455696202531644,0.012658227848101266,0.012658227848101266,0.0
2005,5,5.920930232558141,0.16279069767441862,0.05813953488372093,0.023255813953488372,0.2558139534883721,0.09302325581395349,0.06976744186046512,0.6046511627906976,0.05813953488372093,0.06976744186046512,0.08139534883720931,0.12790697674418605,0.046511627906976744,0.12790697674418605,0.011627906976744186,0.08139534883720931,0.06976744186046512,0.20930232558139536,0.08139534883720931,0.1744186046511628,0.011627906976744186,0.046511627906976744,0.0
2005,6,5.307792207792206,0.1038961038961039,0.09090909090909091,0.07792207792207792,0.37662337662337664,0.05194805194805195,0.07792207792207792,0.5324675324675324,0.12987012987012986,0.06493506493506493,0.1038961038961039,0.1038961038961039,0.012987012987012988,0.12987012987012986,0.012987012987012988,0.0,0.012987012987012988,0.19480519480519481,0.1038961038961039,0.11688311688311688,0.012987012987012988,0.0,0.012987012987012988
2005,7,5.515384615384615,0.15384615384615385,0.1076923076923077,0.09230769230769231,0.27692307692307694,0.07692307692307693,0.12307692307692308,0.46153846153846156,0.1076923076923077,0.07692307692307693,0.06153846153846154,0.06153846153846154,0.015384615384615385,0.13846153846153847,0.0,0.03076923076923077,0.015384615384615385,0.1076923076923077,0.06153846153846154,0.12307692307692308,0.0,0.015384615384615385,0.0
2005,8,5.693939393939394,0.24242424242424243,0.09090909090909091,0.015151515151515152,0.30303030303030304,0.13636363636363635,0.09090909090909091,0.45454545454545453,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.045454545454545456,0.12121212121212122,0.0,0.015151515151515152,0.045454545454545456,0.16666666666666666,0.06060606060606061,0.22727272727272727,0.0,0.030303030303030304,0.0
2005,9,5.996350364963503,0.1678832116788321,0.058394160583941604,0.0364963503649635,0.23357664233576642,0.16058394160583941,0.08759124087591241,0.6642335766423357,0.058394160583941604,0.051094890510948905,0.058394160583941604,0.06569343065693431,0.021897810218978103,0.06569343065693431,0.0072992700729927005,0.06569343065693431,0.08029197080291971,0.17518248175182483,0.058394160583941604,0.21897810218978103,0.0072992700729927005,0.021897810218978103,0.0
2005,10,5.727586206896553,0.12643678160919541,0.08045977011494253,0.034482758620689655,0.4367816091954023,0.08045977011494253,0.08045977011494253,0.5287356321839081,0.06896551724137931,0.09195402298850575,0.034482758620689655,0.034482758620689655,0.011494252873563218,0.1724137931034483,0.04597701149425287,0.034482758620689655,0.04597701149425287,0.20689655172413793,0.034482758620689655,0.1724137931034483,0.04597701149425287,0.011494252873563218,0.011494252873563218
2005,11,5.854216867469881,0.14457831325301204,0.07228915662650602,0.03614457831325301,0.30120481927710846,0.07228915662650602,0.13253012048192772,0.5180722891566265,0.10843373493975904,0.024096385542168676,0.024096385542168676,0.0963855421686747,0.024096385542168676,0.04819277108433735,0.024096385542168676,0.012048192771084338,0.060240963855421686,0.1566265060240964,0.024096385542168676,0.21686746987951808,0.024096385542168676,0.024096385542168676,0.012048192771084338
2005,12,5.835999999999999,0.06666666666666667,0.06666666666666667,0.08,0.44,0.013333333333333334,0.05333333333333334,0.52,0.16,0.08,0.02666666666666667,0.05333333333333334,0.05333333333333334,0.05333333333333334,0.02666666666666667,0.06666666666666667,0.04,0.26666666666666666,0.02666666666666667,0.17333333333333334,0.02666666666666667,0.0,0.0
2006,1,5.483229813664596,0.11801242236024845,0.043478260869565216,0.055900621118012424,0.2981366459627329,0.11180124223602485,0.14906832298136646,0.453416149068323,0.062111801242236024,0.055900621118012424,0.06832298136645963,0.09316770186335403,0.012422360248447204,0.14906832298136646,0.031055900621118012,0.031055900621118012,0.037267080745341616,0.20496894409937888,0.06832298136645963,0.22981366459627328,0.031055900621118012,0.006211180124223602,0.018633540372670808
2006,2,5.6890624999999995,0.109375,0.046875,0.0625,0.265625,0.078125,0.0625,0.640625,0.109375,0.03125,0.046875,0.046875,0.03125,0.09375,0.015625,0.03125,0.078125,0.171875,0.046875,0.21875,0.015625,0.015625,0.0
2006,3,5.602830188679244,0.09433962264150944,0.05660377358490566,0.09433962264150944,0.33962264150943394,0.10377358490566038,0.09433962264150944,0.4716981132075472,0.08490566037735849,0.05660377358490566,0.0660377358490566,0.03773584905660377,0.02830188679245283,0.10377358490566038,0.02830188679245283,0.018867924528301886,0.02830188679245283,0.1792452830188679,0.0660377358490566,0.18867924528301888,0.02830188679245283,0.0,0.0
2006,4,5.793406593406594,0.2087912087912088,0.08791208791208792,0.02197802197802198,0.3956043956043956,0.13186813186813187,0.14285714285714285,0.3626373626373626,0.054945054945054944,0.04395604395604396,0.02197802197802198,0.054945054945054944,0.04395604395604396,0.08791208791208792,0.01098901098901099,0.04395604395604396,0.04395604395604396,0.0989010989010989,0.02197802197802198,0.24175824175824176,0.01098901098901099,0.01098901098901099,0.0
2006,5,5.983783783783784,0.14864864864864866,0.06756756756756757,0.04054054054054054,0.25675675675675674,0.02702702702702703,0.17567567567567569,0.44594594594594594,0.02702702702702703,0.06756756756756757,0.10810810810810811,0.0945945945945946,0.05405405405405406,0.13513513513513514,0.0,0.0,0.05405405405405406,0.10810810810810811,0.10810810810810811,0.3918918918918919,0.0,0.02702702702702703,0.0
2006,6,5.472277227722773,0.18811881188118812,0.09900990099009901,0.06930693069306931,0.37623762376237624,0.0891089108910891,0.1188118811881188,0.42574257425742573,0.0891089108910891,0.06930693069306931,0.0594059405940594,0.06930693069306931,0.039603960396039604,0.1485148514851485,0.0297029702970297,0.039603960396039604,0.04950495049504951,0.1782178217821782,0.0594059405940594,0.12871287128712872,0.0297029702970297,0.019801980198019802,0.0
2006,7,5.691935483870969,0.12903225806451613,0.14516129032258066,0.12903225806451613,0.25806451612903225,0.11290322580645161,0.08064516129032258,0.5161290322580645,0.16129032258064516,0.11290322580645161,0.0967741935483871,0.04838709677419355,0.016129032258064516,0.12903225806451613,0.06451612903225806,0.016129032258064516,0.12903225806451613,0.11290322580645161,0.0967741935483871,0.22580645161290322,0.06451612903225806,0.0,0.0
2006,8,5.717045454545457,0.1590909090909091,0.06818181818181818,0.09090909090909091,0.26136363636363635,0.125,0.09090909090909091,0.45454545454545453,0.07954545454545454,0.056818181818181816,0.03409090909090909,0.06818181818181818,0.011363636363636364,0.125,0.011363636363636364,0.045454545454545456,0.03409090909090909,0.11363636363636363,0.03409090909090909,0.20454545454545456,0.011363636363636364,0.03409090909090909,0.0
2006,9,6.051298701298697,0.14935064935064934,0.09740259740259741,0.05194805194805195,0.3116883116883117,0.07142857142857142,0.11038961038961038,0.5844155844155844,0.05194805194805195,0.05194805194805195,0.05844155844155844,0.06493506493506493,0.03896103896103896,0.11688311688311688,0.0,0.05844155844155844,0.045454545454545456,0.2077922077922078,0.05844155844155844,0.18831168831168832,0.0,0.025974025974025976,0.006493506493506494
2006,10,5.618181818181817,0.12121212121212122,0.08333333333333333,0.06060606060606061,0.2727272727272727,0.07575757575757576,0.15151515151515152,0.4772727272727273,0.07575757575757576,0.05303030303030303,0.06818181818181818,0.045454545454545456,0.03787878787878788,0.15151515151515152,0.030303030303030304,0.022727272727272728,0.10606060606060606,0.13636363636363635,0.06818181818181818,0.2803030303030303,0.030303030303030304,0.007575757575757576,0.0
2006,11,5.4478723404255325,0.09574468085106383,0.07446808510638298,0.0425531914893617,0.2872340425531915,0.1276595744680851,0.07446808510638298,0.5531914893617021,0.05319148936170213,0.031914893617021274,0.07446808510638298,0.05319148936170213,0.07446808510638298,0.10638297872340426,0.02127659574468085,0.010638297872340425,0.09574468085106383,0.10638297872340426,0.07446808510638298,0.19148936170212766,0.02127659574468085,0.010638297872340425,0.0
2006,12,5.714444444444445,0.2,0.1,0.03333333333333333,0.36666666666666664,0.06666666666666667,0.07777777777777778,0.5111111111111111,0.1111111111111111,0.1,0.022222222222222223,0.044444444444444446,0.044444444444444446,0.1,0.03333333333333333,0.03333333333333333,0.022222222222222223,0.2777777777777778,0.022222222222222223,0.18888888888888888,0.03333333333333333,0.03333333333333333,0.0
2007,1,5.49109947643979,0.14659685863874344,0.03664921465968586,0.05759162303664921,0.3298429319371728,0.07329842931937172,0.17801047120418848,0.39790575916230364,0.031413612565445025,0.06806282722513089,0.07853403141361257,0.04712041884816754,0.015706806282722512,0.1256544502617801,0.015706806282722512,0.031413612565445025,0.020942408376963352,0.14136125654450263,0.07853403141361257,0.17801047120418848,0.015706806282722512,0.02617801047120419,0.0
2007,2,5.724137931034485,0.20689655172413793,0.08045977011494253,0.034482758620689655,0.20689655172413793,0.14942528735632185,0.09195402298850575,0.5632183908045977,0.08045977011494253,0.05747126436781609,0.06896551724137931,0.06896551724137931,0.05747126436781609,0.13793103448275862,0.034482758620689655,0.04597701149425287,0.09195402298850575,0.1724137931034483,0.06896551724137931,0.2988505747126437,0.034482758620689655,0.011494252873563218,0.0
2007,3,5.747191011235956,0.14606741573033707,0.0898876404494382,0.056179775280898875,0.4044943820224719,0.11235955056179775,0.06741573033707865,0.48314606741573035,0.07865168539325842,0.0449438202247191,0.033707865168539325,0.0898876404494382,0.0,0.16853932584269662,0.011235955056179775,0.033707865168539325,0.056179775280898875,0.16853932584269662,0.033707865168539325,0.16853932584269662,0.011235955056179775,0.0,0.011235955056179775
2007,4,5.211235955056178,0.14606741573033707,0.07865168539325842,0.02247191011235955,0.3146067415730337,0.07865168539325842,0.14606741573033707,0.5168539325842697,0.033707865168539325,0.056179775280898875,0.07865168539325842,0.0898876404494382,0.0,0.19101123595505617,0.0,0.011235955056179775,0.06741573033707865,0.19101123595505617,0.07865168539325842,0.2696629213483146,0.0,0.011235955056179775,0.0
2007,5,5.667021276595744,0.11702127659574468,0.05319148936170213,0.0425531914893617,0.2553191489361702,0.09574468085106383,0.10638297872340426,0.6063829787234043,0.031914893617021274,0.0425531914893617,0.02127659574468085,0.0851063829787234,0.031914893617021274,0.13829787234042554,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.20212765957446807,0.02127659574468085,0.13829787234042554,0.02127659574468085,0.02127659574468085,0.02127659574468085
2007,6,5.653846153846154,0.15384615384615385,0.07692307692307693,0.03296703296703297,0.32967032967032966,0.08791208791208792,0.0989010989010989,0.4945054945054945,0.10989010989010989,0.06593406593406594,0.08791208791208792,0.10989010989010989,0.02197802197802198,0.13186813186813187,0.03296703296703297,0.01098901098901099,0.054945054945054944,0.16483516483516483,0.08791208791208792,0.21978021978021978,0.03296703296703297,0.01098901098901099,0.0
2007,7,5.858208955223882,0.16417910447761194,0.08955223880597014,0.1044776119402985,0.2835820895522388,0.11940298507462686,0.19402985074626866,0.3582089552238806,0.04477611940298507,0.05970149253731343,0.04477611940298507,0.07462686567164178,0.014925373134328358,0.19402985074626866,0.029850746268656716,0.04477611940298507,0.029850746268656716,0.1044776119402985,0.04477611940298507,0.16417910447761194,0.029850746268656716,0.0,0.0
2007,8,5.9255555555555555,0.17777777777777778,0.044444444444444446,0.03333333333333333,0.3333333333333333,0.15555555555555556,0.07777777777777778,0.5444444444444444,0.08888888888888889,0.044444444444444446,0.044444444444444446,0.15555555555555556,0.011111111111111112,0.1111111111111111,0.0,0.03333333333333333,0.05555555555555555,0.15555555555555556,0.044444444444444446,0.23333333333333334,0.0,0.011111111111111112,0.0
2007,9,5.896835443037971,0.11392405063291139,0.0759493670886076,0.06962025316455696,0.24050632911392406,0.10759493670886076,0.13924050632911392,0.5632911392405063,0.04430379746835443,0.012658227848101266,0.05063291139240506,0.08227848101265822,0.0759493670886076,0.0759493670886076,0.0,0.06962025316455696,0.06962025316455696,0.15822784810126583,0.05063291139240506,0.17088607594936708,0.0,0.0379746835443038,0.02531645569620253
2007,10,5.425641025641026,0.15384615384615385,0.042735042735042736,0.05128205128205128,0.24786324786324787,0.08547008547008547,0.1111111111111111,0.5042735042735043,0.05982905982905983,0.042735042735042736,0.02564102564102564,0.042735042735042736,0.042735042735042736,0.1794871794871795,0.017094017094017096,0.042735042735042736,0.042735042735042736,0.1282051282051282,0.02564102564102564,0.2564102564102564,0.017094017094017096,0.008547008547008548,0.0
2007,11,5.838144329896907,0.10309278350515463,0.041237113402061855,0.061855670103092786,0.26804123711340205,0.1134020618556701,0.13402061855670103,0.4948453608247423,0.07216494845360824,0.05154639175257732,0.05154639175257732,0.061855670103092786,0.020618556701030927,0.10309278350515463,0.020618556701030927,0.041237113402061855,0.041237113402061855,0.13402061855670103,0.05154639175257732,0.18556701030927836,0.020618556701030927,0.010309278350515464,0.0
2007,12,6.00493827160494,0.2345679012345679,0.09876543209876543,0.12345679012345678,0.37037037037037035,0.07407407407407407,0.1111111111111111,0.43209876543209874,0.13580246913580246,0.07407407407407407,0.12345679012345678,0.024691358024691357,0.037037037037037035,0.12345679012345678,0.04938271604938271,0.04938271604938271,0.024691358024691357,0.18518518518518517,0.12345679012345678,0.13580246913580246,0.04938271604938271,0.012345679012345678,0.012345679012345678
2008,1,5.488986784140964,0.15418502202643172,0.07048458149779736,0.039647577092511016,0.2907488986784141,0.07048458149779736,0.1894273127753304,0.43612334801762115,0.07048458149779736,0.05726872246696035,0.08370044052863436,0.08370044052863436,0.00881057268722467,0.15418502202643172,0.01762114537444934,0.01762114537444934,0.07048458149779736,0.09691629955947137,0.08370044052863436,0.22026431718061673,0.01762114537444934,0.013215859030837005,0.004405286343612335
2008,2,5.489423076923076,0.21153846153846154,0.11538461538461539,0.04807692307692308,0.33653846153846156,0.11538461538461539,0.11538461538461539,0.46153846153846156,0.038461538461538464,0.07692307692307693,0.057692307692307696,0.057692307692307696,0.028846153846153848,0.11538461538461539,0.0,0.08653846153846154,0.04807692307692308,0.18269230769230768,0.057692307692307696,0.17307692307692307,0.0,0.019230769230769232,0.009615384615384616
2008,3,5.200000000000001,0.15384615384615385,0.06593406593406594,0.07692307692307693,0.27472527472527475,0.12087912087912088,0.15384615384615385,0.4725274725274725,0.07692307692307693,0.04395604395604396,0.07692307692307693,0.03296703296703297,0.04395604395604396,0.12087912087912088,0.01098901098901099,0.02197802197802198,0.06593406593406594,0.15384615384615385,0.07692307692307693,0.18681318681318682,0.01098901098901099,0.03296703296703297,0.02197802197802198
2008,4,5.270731707317072,0.21951219512195122,0.0975609756097561,0.036585365853658534,0.3902439024390244,0.0975609756097561,0.13414634146341464,0.3902439024390244,0.036585365853658534,0.07317073170731707,0.06097560975609756,0.036585365853658534,0.012195121951219513,0.15853658536585366,0.012195121951219513,0.024390243902439025,0.024390243902439025,0.13414634146341464,0.06097560975609756,0.15853658536585366,0.012195121951219513,0.0,0.012195121951219513
2008,5,5.788888888888888,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.6111111111111112,0.08333333333333333,0.027777777777777776,0.06944444444444445,0.08333333333333333,0.06944444444444445,0.1388888888888889,0.0,0.0,0.08333333333333333,0.19444444444444445,0.06944444444444445,0.18055555555555555,0.0,0.05555555555555555,0.0
2008,6,5.45925925925926,0.1728395061728395,0.037037037037037035,0.08641975308641975,0.24691358024691357,0.09876543209876543,0.12345679012345678,0.3950617283950617,0.06172839506172839,0.037037037037037035,0.06172839506172839,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.04938271604938271,0.037037037037037035,0.1111111111111111,0.06172839506172839,0.19753086419753085,0.037037037037037035,0.04938271604938271,0.0
2008,7,5.756666666666667,0.2222222222222222,0.14444444444444443,0.08888888888888889,0.25555555555555554,0.07777777777777778,0.14444444444444443,0.43333333333333335,0.12222222222222222,0.05555555555555555,0.14444444444444443,0.05555555555555555,0.022222222222222223,0.15555555555555556,0.022222222222222223,0.022222222222222223,0.011111111111111112,0.13333333333333333,0.14444444444444443,0.2111111111111111,0.022222222222222223,0.044444444444444446,0.011111111111111112
2008,8,5.610655737704919,0.22131147540983606,0.09836065573770492,0.07377049180327869,0.28688524590163933,0.09016393442622951,0.11475409836065574,0.4918032786885246,0.09836065573770492,0.02459016393442623,0.05737704918032787,0.04918032786885246,0.00819672131147541,0.16393442622950818,0.040983606557377046,0.040983606557377046,0.08196721311475409,0.09016393442622951,0.05737704918032787,0.2786885245901639,0.040983606557377046,0.01639344262295082,0.0
2008,9,5.883116883116882,0.13636363636363635,0.07792207792207792,0.07142857142857142,0.2727272727272727,0.09740259740259741,0.07792207792207792,0.5714285714285714,0.07792207792207792,0.05844155844155844,0.045454545454545456,0.09740259740259741,0.045454545454545456,0.11038961038961038,0.0,0.01948051948051948,0.045454545454545456,0.16883116883116883,0.045454545454545456,0.18181818181818182,0.0,0.032467532467532464,0.012987012987012988
2008,10,5.670909090909088,0.15757575757575756,0.06060606060606061,0.048484848484848485,0.26666666666666666,0.08484848484848485,0.16363636363636364,0.4303030303030303,0.04242424242424243,0.030303030303030304,0.06060606060606061,0.07272727272727272,0.05454545454545454,0.17575757575757575,0.0,0.03636363636363636,0.048484848484848485,0.12121212121212122,0.06060606060606061,0.23030303030303031,0.0,0.024242424242424242,0.0
2008,11,5.8443396226415105,0.08490566037735849,0.04716981132075472,0.03773584905660377,0.3867924528301887,0.07547169811320754,0.1320754716981132,0.49056603773584906,0.04716981132075472,0.04716981132075472,0.018867924528301886,0.07547169811320754,0.03773584905660377,0.07547169811320754,0.018867924528301886,0.04716981132075472,0.05660377358490566,0.12264150943396226,0.018867924528301886,0.11320754716981132,0.018867924528301886,0.02830188679245283,0.0
2008,12,5.900000000000002,0.19811320754716982,0.16981132075471697,0.05660377358490566,0.330188679245283,0.0660377358490566,0.07547169811320754,0.44339622641509435,0.10377358490566038,0.09433962264150944,0.05660377358490566,0.07547169811320754,0.05660377358490566,0.04716981132075472,0.009433962264150943,0.009433962264150943,0.12264150943396226,0.1792452830188679,0.05660377358490566,0.25471698113207547,0.009433962264150943,0.02830188679245283,0.009433962264150943
2009,1,5.430875576036862,0.14746543778801843,0.06451612903225806,0.03686635944700461,0.2764976958525346,0.08294930875576037,0.18433179723502305,0.45161290322580644,0.055299539170506916,0.041474654377880185,0.09216589861751152,0.055299539170506916,0.03225806451612903,0.1382488479262673,0.018433179723502304,0.041474654377880185,0.059907834101382486,0.11059907834101383,0.09216589861751152,0.25806451612903225,0.018433179723502304,0.02304147465437788,0.004608294930875576
2009,2,5.690000000000001,0.19166666666666668,0.058333333333333334,0.06666666666666667,0.375,0.125,0.1,0.4666666666666667,0.075,0.05,0.06666666666666667,0.09166666666666666,0.03333333333333333,0.175,0.03333333333333333,0.016666666666666666,0.1,0.14166666666666666,0.06666666666666667,0.19166666666666668,0.03333333333333333,0.0,0.008333333333333333
2009,3,5.674545454545454,0.16363636363636364,0.08181818181818182,0.03636363636363636,0.3,0.1,0.17272727272727273,0.44545454545454544,0.045454545454545456,0.03636363636363636,0.08181818181818182,0.08181818181818182,0.00909090909090909,0.1,0.03636363636363636,0.045454545454545456,0.1,0.14545454545454545,0.08181818181818182,0.21818181818181817,0.03636363636363636,0.00909090909090909,0.00909090909090909
2009,4,5.494354838709677,0.1935483870967742,0.10483870967741936,0.03225806451612903,0.25806451612903225,0.08064516129032258,0.11290322580645161,0.4435483870967742,0.04838709677419355,0.04838709677419355,0.08870967741935484,0.06451612903225806,0.056451612903225805,0.11290322580645161,0.016129032258064516,0.04838709677419355,0.04838709677419355,0.11290322580645161,0.08870967741935484,0.27419354838709675,0.016129032258064516,0.03225806451612903,0.016129032258064516
2009,5,5.768367346938774,0.20408163265306123,0.061224489795918366,0.030612244897959183,0.29591836734693877,0.08163265306122448,0.10204081632653061,0.5102040816326531,0.030612244897959183,0.07142857142857142,0.09183673469387756,0.10204081632653061,0.061224489795918366,0.12244897959183673,0.02040816326530612,0.030612244897959183,0.061224489795918366,0.15306122448979592,0.09183673469387756,0.19387755102040816,0.02040816326530612,0.04081632653061224,0.0
2009,6,5.378651685393257,0.0898876404494382,0.12359550561797752,0.056179775280898875,0.3258426966292135,0.06741573033707865,0.16853932584269662,0.42696629213483145,0.07865168539325842,0.02247191011235955,0.10112359550561797,0.0449438202247191,0.011235955056179775,0.0898876404494382,0.033707865168539325,0.02247191011235955,0.06741573033707865,0.11235955056179775,0.10112359550561797,0.1348314606741573,0.033707865168539325,0.011235955056179775,0.0
2009,7,5.635135135135134,0.10810810810810811,0.0945945945945946,0.02702702702702703,0.4189189189189189,0.08108108108108109,0.12162162162162163,0.4189189189189189,0.10810810810810811,0.04054054054054054,0.0945945945945946,0.08108108108108109,0.02702702702702703,0.13513513513513514,0.013513513513513514,0.013513513513513514,0.06756756756756757,0.20270270270270271,0.0945945945945946,0.2702702702702703,0.013513513513513514,0.0,0.013513513513513514
2009,8,5.764485981308411,0.14018691588785046,0.06542056074766354,0.07476635514018691,0.3364485981308411,0.06542056074766354,0.1308411214953271,0.40186915887850466,0.056074766355140186,0.037383177570093455,0.07476635514018691,0.102803738317757,0.009345794392523364,0.14953271028037382,0.009345794392523364,0.028037383177570093,0.07476635514018691,0.1308411214953271,0.07476635514018691,0.18691588785046728,0.009345794392523364,0.009345794392523364,0.018691588785046728
2009,9,5.74224598930481,0.1497326203208556,0.053475935828877004,0.03208556149732621,0.31016042780748665,0.11229946524064172,0.13368983957219252,0.5401069518716578,0.0374331550802139,0.053475935828877004,0.06951871657754011,0.06951871657754011,0.026737967914438502,0.11764705882352941,0.0053475935828877,0.0427807486631016,0.053475935828877004,0.12834224598930483,0.06951871657754011,0.26737967914438504,0.0053475935828877,0.016042780748663103,0.0
2009,10,5.567777777777776,0.16111111111111112,0.1111111111111111,0.06666666666666667,0.2777777777777778,0.07777777777777778,0.16666666666666666,0.43333333333333335,0.06111111111111111,0.07777777777777778,0.08333333333333333,0.1,0.016666666666666666,0.13333333333333333,0.022222222222222223,0.03888888888888889,0.06111111111111111,0.13333333333333333,0.08333333333333333,0.20555555555555555,0.022222222222222223,0.022222222222222223,0.016666666666666666
2009,11,5.693382352941176,0.15441176470588236,0.08823529411764706,0.08088235294117647,0.33088235294117646,0.03676470588235294,0.13970588235294118,0.4411764705882353,0.08823529411764706,0.03676470588235294,0.0661764705882353,0.08088235294117647,0.029411764705882353,0.07352941176470588,0.0,0.029411764705882353,0.04411764705882353,0.19117647058823528,0.0661764705882353,0.23529411764705882,0.0,0.007352941176470588,0.0
2009,12,5.685714285714284,0.1978021978021978,0.13186813186813187,0.06593406593406594,0.25274725274725274,0.06593406593406594,0.13186813186813187,0.46153846153846156,0.14285714285714285,0.14285714285714285,0.08791208791208792,0.07692307692307693,0.04395604395604396,0.06593406593406594,0.03296703296703297,0.04395604395604396,0.06593406593406594,0.18681318681318682,0.08791208791208792,0.2087912087912088,0.03296703296703297,0.01098901098901099,0.0
2010,1,5.501273885350313,0.14012738853503184,0.07643312101910828,0.03821656050955414,0.3184713375796178,0.050955414012738856,0.2229299363057325,0.31210191082802546,0.05732484076433121,0.044585987261146494,0.07643312101910828,0.06369426751592357,0.01910828025477707,0.17197452229299362,0.012738853503184714,0.025477707006369428,0.050955414012738856,0.10828025477707007,0.07643312101910828,0.2484076433121019,0.012738853503184714,0.0,0.0
2010,2,5.550980392156862,0.20588235294117646,0.06862745098039216,0.09803921568627451,0.3137254901960784,0.09803921568627451,0.11764705882352941,0.4411764705882353,0.06862745098039216,0.0392156862745098,0.0784313725490196,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.0196078431372549,0.08823529411764706,0.1568627450980392,0.0784313725490196,0.21568627450980393,0.029411764705882353,0.0196078431372549,0.0
2010,3,5.8826086956521735,0.11956521739130435,0.08695652173913043,0.03260869565217391,0.30434782608695654,0.08695652173913043,0.1956521739130435,0.42391304347826086,0.08695652173913043,0.043478260869565216,0.05434782608695652,0.05434782608695652,0.05434782608695652,0.07608695652173914,0.0,0.05434782608695652,0.03260869565217391,0.14130434782608695,0.05434782608695652,0.15217391304347827,0.0,0.03260869565217391,0.0
2010,4,5.754,0.14,0.09,0.03,0.29,0.07,0.23,0.4,0.05,0.02,0.09,0.06,0.03,0.08,0.03,0.02,0.09,0.13,0.09,0.13,0.03,0.03,0.02
2010,5,5.701626016260163,0.15447154471544716,0.07317073170731707,0.024390243902439025,0.2682926829268293,0.0975609756097561,0.15447154471544716,0.5609756097560976,0.032520325203252036,0.056910569105691054,0.08943089430894309,0.04065040650406504,0.032520325203252036,0.08130081300813008,0.008130081300813009,0.008130081300813009,0.032520325203252036,0.18699186991869918,0.08943089430894309,0.1951219512195122,0.008130081300813009,0.024390243902439025,0.008130081300813009
2010,6,6.077064220183488,0.1743119266055046,0.06422018348623854,0.045871559633027525,0.28440366972477066,0.12844036697247707,0.13761467889908258,0.45871559633027525,0.06422018348623854,0.045871559633027525,0.009174311926605505,0.045871559633027525,0.01834862385321101,0.10091743119266056,0.009174311926605505,0.045871559633027525,0.07339449541284404,0.1926605504587156,0.009174311926605505,0.26605504587155965,0.009174311926605505,0.01834862385321101,0.01834862385321101
